wavenumber,cross_sec
31486.80,2.26E-20
31486.90,2.76E-20
31487.00,3.55E-20
31487.10,3.22E-20
31487.20,2.60E-20
31487.30,2.49E-20
31487.40,2.62E-20
31487.50,2.88E-20
31487.60,2.94E-20
31487.70,2.58E-20
31487.80,2.79E-20
31487.90,3.24E-20
31488.00,3.82E-20
31488.10,3.72E-20
31488.20,2.92E-20
31488.30,2.53E-20
31488.40,2.53E-20
31488.50,2.44E-20
31488.60,2.41E-20
31488.70,2.75E-20
31488.80,3.18E-20
31488.90,3.10E-20
31489.00,2.93E-20
31489.10,2.75E-20
31489.20,2.30E-20
31489.30,3.13E-20
31489.40,4.01E-20
31489.50,4.06E-20
31489.60,3.53E-20
31489.70,2.77E-20
31489.80,2.55E-20
31489.90,3.27E-20
31490.00,3.13E-20
31490.10,2.63E-20
31490.20,3.35E-20
31490.30,4.43E-20
31490.40,3.67E-20
31490.50,2.47E-20
31490.60,2.30E-20
31490.70,2.74E-20
31490.80,3.02E-20
31490.90,2.95E-20
31491.00,2.72E-20
31491.10,2.48E-20
31491.20,2.51E-20
31491.30,2.95E-20
31491.40,3.33E-20
31491.50,2.97E-20
31491.60,2.40E-20
31491.70,2.25E-20
31491.80,2.38E-20
31491.90,2.41E-20
31492.00,2.42E-20
31492.10,2.57E-20
31492.20,2.27E-20
31492.30,1.97E-20
31492.40,2.87E-20
31492.50,3.74E-20
31492.60,3.41E-20
31492.70,2.60E-20
31492.80,2.52E-20
31492.90,2.81E-20
31493.00,2.46E-20
31493.10,1.85E-20
31493.20,1.67E-20
31493.30,1.71E-20
31493.40,1.83E-20
31493.50,2.01E-20
31493.60,2.12E-20
31493.70,2.06E-20
31493.80,2.27E-20
31493.90,2.96E-20
31494.00,3.80E-20
31494.10,4.38E-20
31494.20,4.01E-20
31494.30,4.33E-20
31494.40,4.68E-20
31494.50,4.34E-20
31494.60,3.67E-20
31494.70,3.15E-20
31494.80,2.82E-20
31494.90,2.68E-20
31495.00,2.83E-20
31495.10,3.60E-20
31495.20,4.51E-20
31495.30,4.03E-20
31495.40,2.84E-20
31495.50,3.28E-20
31495.60,4.43E-20
31495.70,3.72E-20
31495.80,2.56E-20
31495.90,2.44E-20
31496.00,2.46E-20
31496.10,2.38E-20
31496.20,2.80E-20
31496.30,3.08E-20
31496.40,2.86E-20
31496.50,3.18E-20
31496.60,3.75E-20
31496.70,3.10E-20
31496.80,2.90E-20
31496.90,3.20E-20
31497.00,3.40E-20
31497.10,3.81E-20
31497.20,3.70E-20
31497.30,3.43E-20
31497.40,3.49E-20
31497.50,3.64E-20
31497.60,3.83E-20
31497.70,3.65E-20
31497.80,3.44E-20
31497.90,3.48E-20
31498.00,3.34E-20
31498.10,2.72E-20
31498.20,2.37E-20
31498.30,2.96E-20
31498.40,4.08E-20
31498.50,4.01E-20
31498.60,3.26E-20
31498.70,3.55E-20
31498.80,3.71E-20
31498.90,3.16E-20
31499.00,3.39E-20
31499.10,4.14E-20
31499.20,4.08E-20
31499.30,4.56E-20
31499.40,5.40E-20
31499.50,5.88E-20
31499.60,5.88E-20
31499.70,4.97E-20
31499.80,4.19E-20
31499.90,4.28E-20
31500.00,3.85E-20
31500.10,4.20E-20
31500.20,4.71E-20
31500.30,4.50E-20
31500.40,4.25E-20
31500.50,3.41E-20
31500.60,3.39E-20
31500.70,3.93E-20
31500.80,4.32E-20
31500.90,5.80E-20
31501.00,7.64E-20
31501.10,7.98E-20
31501.20,7.08E-20
31501.30,6.59E-20
31501.40,6.04E-20
31501.50,6.00E-20
31501.60,6.21E-20
31501.70,4.87E-20
31501.80,3.92E-20
31501.90,4.81E-20
31502.00,6.37E-20
31502.10,7.55E-20
31502.20,7.35E-20
31502.30,6.43E-20
31502.40,7.47E-20
31502.50,7.83E-20
31502.60,8.54E-20
31502.70,7.39E-20
31502.80,5.43E-20
31502.90,5.88E-20
31503.00,8.29E-20
31503.10,9.27E-20
31503.20,9.04E-20
31503.30,1.00E-19
31503.40,1.02E-19
31503.50,8.67E-20
31503.60,8.18E-20
31503.70,6.50E-20
31503.80,4.90E-20
31503.90,5.18E-20
31504.00,7.40E-20
31504.10,1.27E-19
31504.20,1.58E-19
31504.30,1.36E-19
31504.40,1.24E-19
31504.50,1.30E-19
31504.60,1.27E-19
31504.70,1.48E-19
31504.80,1.82E-19
31504.90,1.72E-19
31505.00,1.88E-19
31505.10,2.42E-19
31505.20,2.62E-19
31505.30,2.59E-19
31505.40,2.74E-19
31505.50,2.62E-19
31505.60,2.80E-19
31505.70,3.59E-19
31505.80,4.09E-19
31505.90,4.23E-19
31506.00,4.21E-19
31506.10,3.64E-19
31506.20,2.93E-19
31506.30,2.96E-19
31506.40,4.09E-19
31506.50,5.35E-19
31506.60,5.95E-19
31506.70,6.12E-19
31506.80,6.73E-19
31506.90,7.71E-19
31507.00,8.60E-19
31507.10,9.13E-19
31507.20,9.61E-19
31507.30,9.21E-19
31507.40,9.03E-19
31507.50,9.41E-19
31507.60,1.04E-18
31507.70,1.11E-18
31507.80,1.15E-18
31507.90,1.36E-18
31508.00,1.74E-18
31508.10,1.87E-18
31508.20,2.04E-18
31508.30,2.07E-18
31508.40,1.89E-18
31508.50,2.00E-18
31508.60,2.13E-18
31508.70,2.11E-18
31508.80,2.18E-18
31508.90,2.17E-18
31509.00,1.99E-18
31509.10,1.82E-18
31509.20,1.75E-18
31509.30,1.76E-18
31509.40,1.70E-18
31509.50,1.72E-18
31509.60,1.76E-18
31509.70,1.63E-18
31509.80,1.50E-18
31509.90,1.38E-18
31510.00,1.21E-18
31510.10,1.21E-18
31510.20,1.27E-18
31510.30,1.24E-18
31510.40,1.11E-18
31510.50,7.28E-19
31510.60,4.35E-19
31510.70,4.34E-19
31510.80,5.71E-19
31510.90,6.42E-19
31511.00,5.73E-19
31511.10,4.98E-19
31511.20,4.22E-19
31511.30,3.76E-19
31511.40,3.03E-19
31511.50,2.78E-19
31511.60,3.04E-19
31511.70,2.83E-19
31511.80,2.54E-19
31511.90,2.48E-19
31512.00,2.13E-19
31512.10,1.63E-19
31512.20,1.66E-19
31512.30,1.52E-19
31512.40,1.39E-19
31512.50,1.83E-19
31512.60,2.18E-19
31512.70,2.12E-19
31512.80,1.70E-19
31512.90,1.45E-19
31513.00,1.43E-19
31513.10,1.67E-19
31513.20,1.72E-19
31513.30,1.38E-19
31513.40,1.16E-19
31513.50,1.06E-19
31513.60,9.43E-20
31513.70,1.11E-19
31513.80,1.21E-19
31513.90,1.36E-19
31514.00,1.36E-19
31514.10,8.73E-20
31514.20,5.12E-20
31514.30,4.96E-20
31514.40,6.41E-20
31514.50,7.56E-20
31514.60,8.61E-20
31514.70,9.58E-20
31514.80,8.91E-20
31514.90,7.69E-20
31515.00,7.69E-20
31515.10,8.80E-20
31515.20,1.02E-19
31515.30,9.48E-20
31515.40,8.38E-20
31515.50,7.52E-20
31515.60,6.75E-20
31515.70,6.26E-20
31515.80,6.08E-20
31515.90,7.27E-20
31516.00,7.68E-20
31516.10,7.20E-20
31516.20,9.20E-20
31516.30,9.24E-20
31516.40,6.54E-20
31516.50,6.37E-20
31516.60,7.30E-20
31516.70,8.11E-20
31516.80,8.53E-20
31516.90,8.02E-20
31517.00,7.39E-20
31517.10,6.16E-20
31517.20,4.30E-20
31517.30,3.46E-20
31517.40,3.45E-20
31517.50,2.89E-20
31517.60,2.49E-20
31517.70,3.22E-20
31517.80,4.44E-20
31517.90,4.98E-20
31518.00,5.19E-20
31518.10,5.28E-20
31518.20,4.24E-20
31518.30,3.63E-20
31518.40,3.82E-20
31518.50,4.14E-20
31518.60,4.10E-20
31518.70,4.21E-20
31518.80,4.93E-20
31518.90,5.78E-20
31519.00,4.84E-20
31519.10,3.38E-20
31519.20,3.49E-20
31519.30,4.76E-20
31519.40,5.18E-20
31519.50,4.27E-20
31519.60,4.10E-20
31519.70,3.93E-20
31519.80,3.33E-20
31519.90,3.22E-20
31520.00,3.28E-20
31520.10,2.53E-20
31520.20,2.11E-20
31520.30,2.34E-20
31520.40,2.77E-20
31520.50,2.90E-20
31520.60,2.50E-20
31520.70,2.64E-20
31520.80,3.38E-20
31520.90,4.20E-20
31521.00,4.70E-20
31521.10,4.25E-20
31521.20,3.38E-20
31521.30,3.12E-20
31521.40,3.18E-20
31521.50,3.27E-20
31521.60,3.21E-20
31521.70,3.58E-20
31521.80,4.56E-20
31521.90,5.43E-20
31522.00,5.85E-20
31522.10,5.77E-20
31522.20,6.13E-20
31522.30,5.56E-20
31522.40,4.29E-20
31522.50,4.58E-20
31522.60,5.73E-20
31522.70,5.71E-20
31522.80,4.68E-20
31522.90,4.16E-20
31523.00,4.39E-20
31523.10,5.32E-20
31523.20,4.71E-20
31523.30,3.20E-20
31523.40,3.41E-20
31523.50,4.20E-20
31523.60,4.85E-20
31523.70,6.12E-20
31523.80,6.38E-20
31523.90,5.00E-20
31524.00,3.51E-20
31524.10,2.63E-20
31524.20,2.81E-20
31524.30,3.42E-20
31524.40,3.89E-20
31524.50,3.41E-20
31524.60,3.07E-20
31524.70,3.53E-20
31524.80,3.80E-20
31524.90,4.02E-20
31525.00,3.73E-20
31525.10,3.57E-20
31525.20,4.09E-20
31525.30,4.26E-20
31525.40,4.22E-20
31525.50,3.62E-20
31525.60,3.70E-20
31525.70,4.34E-20
31525.80,5.13E-20
31525.90,5.10E-20
31526.00,4.03E-20
31526.10,3.28E-20
31526.20,3.65E-20
31526.30,3.76E-20
31526.40,3.15E-20
31526.50,3.18E-20
31526.60,3.47E-20
31526.70,3.61E-20
31526.80,3.80E-20
31526.90,4.73E-20
31527.00,4.49E-20
31527.10,3.38E-20
31527.20,3.13E-20
31527.30,3.73E-20
31527.40,4.38E-20
31527.50,4.02E-20
31527.60,3.85E-20
31527.70,4.27E-20
31527.80,5.05E-20
31527.90,5.89E-20
31528.00,5.39E-20
31528.10,4.50E-20
31528.20,3.95E-20
31528.30,3.25E-20
31528.40,3.15E-20
31528.50,3.79E-20
31528.60,4.40E-20
31528.70,4.49E-20
31528.80,4.82E-20
31528.90,4.89E-20
31529.00,4.80E-20
31529.10,5.18E-20
31529.20,5.72E-20
31529.30,5.43E-20
31529.40,5.30E-20
31529.50,6.17E-20
31529.60,7.34E-20
31529.70,6.82E-20
31529.80,5.16E-20
31529.90,3.80E-20
31530.00,4.11E-20
31530.10,5.83E-20
31530.20,7.27E-20
31530.30,7.46E-20
31530.40,6.53E-20
31530.50,5.67E-20
31530.60,5.82E-20
31530.70,7.05E-20
31530.80,7.41E-20
31530.90,5.73E-20
31531.00,6.08E-20
31531.10,7.76E-20
31531.20,7.78E-20
31531.30,8.18E-20
31531.40,9.20E-20
31531.50,9.80E-20
31531.60,1.09E-19
31531.70,1.06E-19
31531.80,8.49E-20
31531.90,8.22E-20
31532.00,1.08E-19
31532.10,1.23E-19
31532.20,1.05E-19
31532.30,8.67E-20
31532.40,9.27E-20
31532.50,9.75E-20
31532.60,1.13E-19
31532.70,1.58E-19
31532.80,1.82E-19
31532.90,1.68E-19
31533.00,1.68E-19
31533.10,1.77E-19
31533.20,1.75E-19
31533.30,1.73E-19
31533.40,1.78E-19
31533.50,2.00E-19
31533.60,1.84E-19
31533.70,1.82E-19
31533.80,2.56E-19
31533.90,3.49E-19
31534.00,3.63E-19
31534.10,3.89E-19
31534.20,3.98E-19
31534.30,3.84E-19
31534.40,4.05E-19
31534.50,4.25E-19
31534.60,4.80E-19
31534.70,5.36E-19
31534.80,5.24E-19
31534.90,5.24E-19
31535.00,6.24E-19
31535.10,6.37E-19
31535.20,5.43E-19
31535.30,5.60E-19
31535.40,5.81E-19
31535.50,5.82E-19
31535.60,5.87E-19
31535.70,5.17E-19
31535.80,4.53E-19
31535.90,4.82E-19
31536.00,4.95E-19
31536.10,4.47E-19
31536.20,4.66E-19
31536.30,4.84E-19
31536.40,4.39E-19
31536.50,4.43E-19
31536.60,4.37E-19
31536.70,4.61E-19
31536.80,5.50E-19
31536.90,6.07E-19
31537.00,5.70E-19
31537.10,5.64E-19
31537.20,6.26E-19
31537.30,6.88E-19
31537.40,7.15E-19
31537.50,6.96E-19
31537.60,7.58E-19
31537.70,9.14E-19
31537.80,9.81E-19
31537.90,9.08E-19
31538.00,8.65E-19
31538.10,9.18E-19
31538.20,1.05E-18
31538.30,1.20E-18
31538.40,1.21E-18
31538.50,1.16E-18
31538.60,1.16E-18
31538.70,1.10E-18
31538.80,1.04E-18
31538.90,1.12E-18
31539.00,1.28E-18
31539.10,1.46E-18
31539.20,1.58E-18
31539.30,1.59E-18
31539.40,1.54E-18
31539.50,1.52E-18
31539.60,1.60E-18
31539.70,1.65E-18
31539.80,1.55E-18
31539.90,1.38E-18
31540.00,1.22E-18
31540.10,1.23E-18
31540.20,1.16E-18
31540.30,9.04E-19
31540.40,6.92E-19
31540.50,6.98E-19
31540.60,7.90E-19
31540.70,6.50E-19
31540.80,5.00E-19
31540.90,5.09E-19
31541.00,4.67E-19
31541.10,3.94E-19
31541.20,4.07E-19
31541.30,4.64E-19
31541.40,4.48E-19
31541.50,3.41E-19
31541.60,2.35E-19
31541.70,1.54E-19
31541.80,1.34E-19
31541.90,1.49E-19
31542.00,1.86E-19
31542.10,2.35E-19
31542.20,2.62E-19
31542.30,2.14E-19
31542.40,1.57E-19
31542.50,2.05E-19
31542.60,2.47E-19
31542.70,1.96E-19
31542.80,1.37E-19
31542.90,1.59E-19
31543.00,2.29E-19
31543.10,2.62E-19
31543.20,2.43E-19
31543.30,2.09E-19
31543.40,1.67E-19
31543.50,1.27E-19
31543.60,1.72E-19
31543.70,2.31E-19
31543.80,2.00E-19
31543.90,2.00E-19
31544.00,2.20E-19
31544.10,2.28E-19
31544.20,2.62E-19
31544.30,3.22E-19
31544.40,3.62E-19
31544.50,3.88E-19
31544.60,4.49E-19
31544.70,5.12E-19
31544.80,5.67E-19
31544.90,5.81E-19
31545.00,6.31E-19
31545.10,7.15E-19
31545.20,7.09E-19
31545.30,7.73E-19
31545.40,8.95E-19
31545.50,9.69E-19
31545.60,8.50E-19
31545.70,6.81E-19
31545.80,6.77E-19
31545.90,7.23E-19
31546.00,7.21E-19
31546.10,6.62E-19
31546.20,6.05E-19
31546.30,5.10E-19
31546.40,4.34E-19
31546.50,3.78E-19
31546.60,3.78E-19
31546.70,3.70E-19
31546.80,2.95E-19
31546.90,2.67E-19
31547.00,2.68E-19
31547.10,2.38E-19
31547.20,1.96E-19
31547.30,1.85E-19
31547.40,2.02E-19
31547.50,1.89E-19
31547.60,1.37E-19
31547.70,1.34E-19
31547.80,1.46E-19
31547.90,1.40E-19
31548.00,1.39E-19
31548.10,1.13E-19
31548.20,8.02E-20
31548.30,9.63E-20
31548.40,1.26E-19
31548.50,1.17E-19
31548.60,1.11E-19
31548.70,9.13E-20
31548.80,7.81E-20
31548.90,9.52E-20
31549.00,9.65E-20
31549.10,8.46E-20
31549.20,1.01E-19
31549.30,1.41E-19
31549.40,1.49E-19
31549.50,1.15E-19
31549.60,9.17E-20
31549.70,8.62E-20
31549.80,6.89E-20
31549.90,5.76E-20
31550.00,5.36E-20
31550.10,4.96E-20
31550.20,6.30E-20
31550.30,6.69E-20
31550.40,6.04E-20
31550.50,6.79E-20
31550.60,6.06E-20
31550.70,5.42E-20
31550.80,6.35E-20
31550.90,5.74E-20
31551.00,4.94E-20
31551.10,5.29E-20
31551.20,6.73E-20
31551.30,7.29E-20
31551.40,5.88E-20
31551.50,5.33E-20
31551.60,6.36E-20
31551.70,6.19E-20
31551.80,5.42E-20
31551.90,5.64E-20
31552.00,6.06E-20
31552.10,6.67E-20
31552.20,7.20E-20
31552.30,8.16E-20
31552.40,9.40E-20
31552.50,8.83E-20
31552.60,7.90E-20
31552.70,6.64E-20
31552.80,5.43E-20
31552.90,4.76E-20
31553.00,4.98E-20
31553.10,5.29E-20
31553.20,5.80E-20
31553.30,6.28E-20
31553.40,6.22E-20
31553.50,5.25E-20
31553.60,5.07E-20
31553.70,5.73E-20
31553.80,4.98E-20
31553.90,4.27E-20
31554.00,5.17E-20
31554.10,6.40E-20
31554.20,5.96E-20
31554.30,5.51E-20
31554.40,5.65E-20
31554.50,5.04E-20
31554.60,5.08E-20
31554.70,6.04E-20
31554.80,5.62E-20
31554.90,5.25E-20
31555.00,5.94E-20
31555.10,5.47E-20
31555.20,5.07E-20
31555.30,6.35E-20
31555.40,7.09E-20
31555.50,5.39E-20
31555.60,4.40E-20
31555.70,4.80E-20
31555.80,5.52E-20
31555.90,6.59E-20
31556.00,7.46E-20
31556.10,8.14E-20
31556.20,8.82E-20
31556.30,8.95E-20
31556.40,8.41E-20
31556.50,7.72E-20
31556.60,7.74E-20
31556.70,8.23E-20
31556.80,8.28E-20
31556.90,9.20E-20
31557.00,1.26E-19
31557.10,1.30E-19
31557.20,9.23E-20
31557.30,7.80E-20
31557.40,8.58E-20
31557.50,8.75E-20
31557.60,8.65E-20
31557.70,9.27E-20
31557.80,9.26E-20
31557.90,8.01E-20
31558.00,7.28E-20
31558.10,7.45E-20
31558.20,9.01E-20
31558.30,1.09E-19
31558.40,1.04E-19
31558.50,8.94E-20
31558.60,8.97E-20
31558.70,8.18E-20
31558.80,7.33E-20
31558.90,7.72E-20
31559.00,9.70E-20
31559.10,1.25E-19
31559.20,1.28E-19
31559.30,1.17E-19
31559.40,1.29E-19
31559.50,1.34E-19
31559.60,1.26E-19
31559.70,1.31E-19
31559.80,1.57E-19
31559.90,1.67E-19
31560.00,1.56E-19
31560.10,1.34E-19
31560.20,1.25E-19
31560.30,1.50E-19
31560.40,1.82E-19
31560.50,1.89E-19
31560.60,1.98E-19
31560.70,1.84E-19
31560.80,1.64E-19
31560.90,1.86E-19
31561.00,2.15E-19
31561.10,2.30E-19
31561.20,2.25E-19
31561.30,2.52E-19
31561.40,2.89E-19
31561.50,2.76E-19
31561.60,2.50E-19
31561.70,2.73E-19
31561.80,3.13E-19
31561.90,3.21E-19
31562.00,2.93E-19
31562.10,3.87E-19
31562.20,5.07E-19
31562.30,5.06E-19
31562.40,5.42E-19
31562.50,6.31E-19
31562.60,6.96E-19
31562.70,7.39E-19
31562.80,6.74E-19
31562.90,6.60E-19
31563.00,7.48E-19
31563.10,7.72E-19
31563.20,8.36E-19
31563.30,9.34E-19
31563.40,9.36E-19
31563.50,9.40E-19
31563.60,9.79E-19
31563.70,1.02E-18
31563.80,1.08E-18
31563.90,1.12E-18
31564.00,1.14E-18
31564.10,1.13E-18
31564.20,1.07E-18
31564.30,1.12E-18
31564.40,1.23E-18
31564.50,1.32E-18
31564.60,1.38E-18
31564.70,1.43E-18
31564.80,1.52E-18
31564.90,1.53E-18
31565.00,1.61E-18
31565.10,1.75E-18
31565.20,1.74E-18
31565.30,1.71E-18
31565.40,1.83E-18
31565.50,1.88E-18
31565.60,1.96E-18
31565.70,2.14E-18
31565.80,2.33E-18
31565.90,2.41E-18
31566.00,2.26E-18
31566.10,2.02E-18
31566.20,1.86E-18
31566.30,1.81E-18
31566.40,1.84E-18
31566.50,1.61E-18
31566.60,1.33E-18
31566.70,1.31E-18
31566.80,1.25E-18
31566.90,1.07E-18
31567.00,8.80E-19
31567.10,7.94E-19
31567.20,7.44E-19
31567.30,7.35E-19
31567.40,7.15E-19
31567.50,6.44E-19
31567.60,5.29E-19
31567.70,4.99E-19
31567.80,4.75E-19
31567.90,4.11E-19
31568.00,3.66E-19
31568.10,3.02E-19
31568.20,3.04E-19
31568.30,3.62E-19
31568.40,2.85E-19
31568.50,2.14E-19
31568.60,2.62E-19
31568.70,2.77E-19
31568.80,2.55E-19
31568.90,2.23E-19
31569.00,2.25E-19
31569.10,2.44E-19
31569.20,2.04E-19
31569.30,1.98E-19
31569.40,1.86E-19
31569.50,1.58E-19
31569.60,1.54E-19
31569.70,1.26E-19
31569.80,1.11E-19
31569.90,1.11E-19
31570.00,1.23E-19
31570.10,1.27E-19
31570.20,1.22E-19
31570.30,1.23E-19
31570.40,1.55E-19
31570.50,1.74E-19
31570.60,1.68E-19
31570.70,1.41E-19
31570.80,9.92E-20
31570.90,8.52E-20
31571.00,7.77E-20
31571.10,8.86E-20
31571.20,1.10E-19
31571.30,1.17E-19
31571.40,1.15E-19
31571.50,1.00E-19
31571.60,8.20E-20
31571.70,8.15E-20
31571.80,6.92E-20
31571.90,7.01E-20
31572.00,9.75E-20
31572.10,1.09E-19
31572.20,1.04E-19
31572.30,1.01E-19
31572.40,8.51E-20
31572.50,5.94E-20
31572.60,5.53E-20
31572.70,6.20E-20
31572.80,7.79E-20
31572.90,1.01E-19
31573.00,1.05E-19
31573.10,9.26E-20
31573.20,8.73E-20
31573.30,7.72E-20
31573.40,7.43E-20
31573.50,7.75E-20
31573.60,7.88E-20
31573.70,8.57E-20
31573.80,9.39E-20
31573.90,9.33E-20
31574.00,9.15E-20
31574.10,1.12E-19
31574.20,1.07E-19
31574.30,7.82E-20
31574.40,7.49E-20
31574.50,8.93E-20
31574.60,9.30E-20
31574.70,7.47E-20
31574.80,6.27E-20
31574.90,6.69E-20
31575.00,8.37E-20
31575.10,1.04E-19
31575.20,1.15E-19
31575.30,1.07E-19
31575.40,9.35E-20
31575.50,8.70E-20
31575.60,7.85E-20
31575.70,9.14E-20
31575.80,1.22E-19
31575.90,1.27E-19
31576.00,1.13E-19
31576.10,1.02E-19
31576.20,1.13E-19
31576.30,1.46E-19
31576.40,1.42E-19
31576.50,1.09E-19
31576.60,7.93E-20
31576.70,7.47E-20
31576.80,1.00E-19
31576.90,1.28E-19
31577.00,1.17E-19
31577.10,1.13E-19
31577.20,1.22E-19
31577.30,1.06E-19
31577.40,1.36E-19
31577.50,1.85E-19
31577.60,1.95E-19
31577.70,1.89E-19
31577.80,2.13E-19
31577.90,2.78E-19
31578.00,3.32E-19
31578.10,3.04E-19
31578.20,2.61E-19
31578.30,2.80E-19
31578.40,3.21E-19
31578.50,3.97E-19
31578.60,4.72E-19
31578.70,4.86E-19
31578.80,5.54E-19
31578.90,6.37E-19
31579.00,6.35E-19
31579.10,6.60E-19
31579.20,7.39E-19
31579.30,7.75E-19
31579.40,7.36E-19
31579.50,6.79E-19
31579.60,6.10E-19
31579.70,5.84E-19
31579.80,5.60E-19
31579.90,4.91E-19
31580.00,4.57E-19
31580.10,4.36E-19
31580.20,4.04E-19
31580.30,3.62E-19
31580.40,3.23E-19
31580.50,2.71E-19
31580.60,2.27E-19
31580.70,2.03E-19
31580.80,1.78E-19
31580.90,1.77E-19
31581.00,1.74E-19
31581.10,1.75E-19
31581.20,1.55E-19
31581.30,1.42E-19
31581.40,1.67E-19
31581.50,1.77E-19
31581.60,1.87E-19
31581.70,2.01E-19
31581.80,1.34E-19
31581.90,8.50E-20
31582.00,1.19E-19
31582.10,1.78E-19
31582.20,1.77E-19
31582.30,1.46E-19
31582.40,1.41E-19
31582.50,1.44E-19
31582.60,1.36E-19
31582.70,1.26E-19
31582.80,1.06E-19
31582.90,1.08E-19
31583.00,1.18E-19
31583.10,1.25E-19
31583.20,1.37E-19
31583.30,1.49E-19
31583.40,1.66E-19
31583.50,1.71E-19
31583.60,1.74E-19
31583.70,1.61E-19
31583.80,1.53E-19
31583.90,1.73E-19
31584.00,1.98E-19
31584.10,1.98E-19
31584.20,1.61E-19
31584.30,1.44E-19
31584.40,1.61E-19
31584.50,1.77E-19
31584.60,2.03E-19
31584.70,2.60E-19
31584.80,2.57E-19
31584.90,2.03E-19
31585.00,1.79E-19
31585.10,1.83E-19
31585.20,2.07E-19
31585.30,2.77E-19
31585.40,3.37E-19
31585.50,3.54E-19
31585.60,3.21E-19
31585.70,3.30E-19
31585.80,4.25E-19
31585.90,4.94E-19
31586.00,5.05E-19
31586.10,5.26E-19
31586.20,5.50E-19
31586.30,6.28E-19
31586.40,7.64E-19
31586.50,8.93E-19
31586.60,9.72E-19
31586.70,8.74E-19
31586.80,8.15E-19
31586.90,9.79E-19
31587.00,1.16E-18
31587.10,1.23E-18
31587.20,1.22E-18
31587.30,1.29E-18
31587.40,1.43E-18
31587.50,1.49E-18
31587.60,1.56E-18
31587.70,1.65E-18
31587.80,1.59E-18
31587.90,1.60E-18
31588.00,1.67E-18
31588.10,1.72E-18
31588.20,1.65E-18
31588.30,1.56E-18
31588.40,1.69E-18
31588.50,1.90E-18
31588.60,1.98E-18
31588.70,2.03E-18
31588.80,2.12E-18
31588.90,2.08E-18
31589.00,2.02E-18
31589.10,1.92E-18
31589.20,1.76E-18
31589.30,1.68E-18
31589.40,1.72E-18
31589.50,1.61E-18
31589.60,1.44E-18
31589.70,1.30E-18
31589.80,1.30E-18
31589.90,1.32E-18
31590.00,1.17E-18
31590.10,1.06E-18
31590.20,9.92E-19
31590.30,9.45E-19
31590.40,8.75E-19
31590.50,7.49E-19
31590.60,6.43E-19
31590.70,6.16E-19
31590.80,6.31E-19
31590.90,6.38E-19
31591.00,5.36E-19
31591.10,4.56E-19
31591.20,4.70E-19
31591.30,4.36E-19
31591.40,3.95E-19
31591.50,3.88E-19
31591.60,3.81E-19
31591.70,3.28E-19
31591.80,2.76E-19
31591.90,2.72E-19
31592.00,2.57E-19
31592.10,2.52E-19
31592.20,2.55E-19
31592.30,2.07E-19
31592.40,1.58E-19
31592.50,1.50E-19
31592.60,1.54E-19
31592.70,1.40E-19
31592.80,1.37E-19
31592.90,1.61E-19
31593.00,1.79E-19
31593.10,1.84E-19
31593.20,1.87E-19
31593.30,1.88E-19
31593.40,1.69E-19
31593.50,1.38E-19
31593.60,1.26E-19
31593.70,1.10E-19
31593.80,7.14E-20
31593.90,5.46E-20
31594.00,6.22E-20
31594.10,8.46E-20
31594.20,1.10E-19
31594.30,1.22E-19
31594.40,1.32E-19
31594.50,1.28E-19
31594.60,1.03E-19
31594.70,9.80E-20
31594.80,1.10E-19
31594.90,1.21E-19
31595.00,1.05E-19
31595.10,8.65E-20
31595.20,9.89E-20
31595.30,1.21E-19
31595.40,1.28E-19
31595.50,1.21E-19
31595.60,1.10E-19
31595.70,1.02E-19
31595.80,9.81E-20
31595.90,9.31E-20
31596.00,9.63E-20
31596.10,8.75E-20
31596.20,7.25E-20
31596.30,7.66E-20
31596.40,9.68E-20
31596.50,9.58E-20
31596.60,8.17E-20
31596.70,8.33E-20
31596.80,7.32E-20
31596.90,5.77E-20
31597.00,5.47E-20
31597.10,6.64E-20
31597.20,8.28E-20
31597.30,8.32E-20
31597.40,8.02E-20
31597.50,7.99E-20
31597.60,7.56E-20
31597.70,7.32E-20
31597.80,8.16E-20
31597.90,8.83E-20
31598.00,7.94E-20
31598.10,6.15E-20
31598.20,5.31E-20
31598.30,6.19E-20
31598.40,7.28E-20
31598.50,6.86E-20
31598.60,6.38E-20
31598.70,6.45E-20
31598.80,6.55E-20
31598.90,7.33E-20
31599.00,9.18E-20
31599.10,8.33E-20
31599.20,6.24E-20
31599.30,6.21E-20
31599.40,6.93E-20
31599.50,6.97E-20
31599.60,6.98E-20
31599.70,8.12E-20
31599.80,9.49E-20
31599.90,8.97E-20
31600.00,7.72E-20
31600.10,7.94E-20
31600.20,7.84E-20
31600.30,7.00E-20
31600.40,7.07E-20
31600.50,6.88E-20
31600.60,7.10E-20
31600.70,7.86E-20
31600.80,7.29E-20
31600.90,7.48E-20
31601.00,8.37E-20
31601.10,7.72E-20
31601.20,7.12E-20
31601.30,7.54E-20
31601.40,8.36E-20
31601.50,9.11E-20
31601.60,8.91E-20
31601.70,8.43E-20
31601.80,8.29E-20
31601.90,8.28E-20
31602.00,9.91E-20
31602.10,1.18E-19
31602.20,1.40E-19
31602.30,1.45E-19
31602.40,1.24E-19
31602.50,9.82E-20
31602.60,1.03E-19
31602.70,1.30E-19
31602.80,1.33E-19
31602.90,1.25E-19
31603.00,1.14E-19
31603.10,1.15E-19
31603.20,1.22E-19
