wavenumber,cross_sec
31296.50,1.18E-20
31296.60,1.44E-20
31296.70,1.67E-20
31296.80,1.96E-20
31296.90,2.22E-20
31297.00,2.29E-20
31297.10,2.29E-20
31297.20,2.16E-20
31297.30,2.47E-20
31297.40,2.88E-20
31297.50,3.16E-20
31297.60,3.51E-20
31297.70,3.67E-20
31297.80,3.65E-20
31297.90,3.46E-20
31298.00,3.29E-20
31298.10,2.84E-20
31298.20,2.34E-20
31298.30,2.18E-20
31298.40,2.36E-20
31298.50,2.63E-20
31298.60,2.41E-20
31298.70,1.65E-20
31298.80,1.15E-20
31298.90,9.85E-21
31299.00,9.60E-21
31299.10,8.30E-21
31299.20,1.04E-20
31299.30,1.39E-20
31299.40,1.45E-20
31299.50,1.49E-20
31299.60,1.48E-20
31299.70,1.21E-20
31299.80,7.48E-21
31299.90,5.01E-21
31300.00,5.77E-21
31300.10,8.51E-21
31300.20,9.17E-21
31300.30,9.87E-21
31300.40,1.11E-20
31300.50,1.61E-20
31300.60,2.32E-20
31300.70,1.93E-20
31300.80,1.13E-20
31300.90,8.38E-21
31301.00,9.17E-21
31301.10,1.13E-20
31301.20,1.17E-20
31301.30,9.66E-21
31301.40,8.81E-21
31301.50,1.14E-20
31301.60,1.32E-20
31301.70,1.08E-20
31301.80,7.89E-21
31301.90,7.80E-21
31302.00,1.44E-20
31302.10,1.90E-20
31302.20,1.49E-20
31302.30,9.82E-21
31302.40,1.35E-20
31302.50,1.98E-20
31302.60,1.79E-20
31302.70,1.63E-20
31302.80,1.99E-20
31302.90,2.44E-20
31303.00,3.71E-20
31303.10,4.22E-20
31303.20,3.03E-20
31303.30,2.62E-20
31303.40,3.18E-20
31303.50,4.22E-20
31303.60,5.27E-20
31303.70,5.76E-20
31303.80,5.79E-20
31303.90,5.52E-20
31304.00,5.82E-20
31304.10,6.82E-20
31304.20,6.51E-20
31304.30,6.01E-20
31304.40,5.71E-20
31304.50,6.15E-20
31304.60,7.45E-20
31304.70,6.59E-20
31304.80,4.62E-20
31304.90,3.66E-20
31305.00,3.29E-20
31305.10,2.80E-20
31305.20,2.64E-20
31305.30,3.57E-20
31305.40,4.40E-20
31305.50,3.66E-20
31305.60,2.33E-20
31305.70,1.80E-20
31305.80,2.19E-20
31305.90,2.63E-20
31306.00,3.27E-20
31306.10,3.39E-20
31306.20,2.37E-20
31306.30,1.98E-20
31306.40,2.33E-20
31306.50,2.48E-20
31306.60,2.08E-20
31306.70,1.34E-20
31306.80,1.35E-20
31306.90,2.23E-20
31307.00,3.12E-20
31307.10,2.87E-20
31307.20,1.95E-20
31307.30,2.28E-20
31307.40,3.68E-20
31307.50,4.68E-20
31307.60,4.49E-20
31307.70,4.24E-20
31307.80,4.13E-20
31307.90,4.32E-20
31308.00,4.49E-20
31308.10,4.13E-20
31308.20,3.65E-20
31308.30,3.90E-20
31308.40,3.93E-20
31308.50,3.73E-20
31308.60,3.71E-20
31308.70,3.75E-20
31308.80,4.40E-20
31308.90,4.40E-20
31309.00,3.60E-20
31309.10,3.30E-20
31309.20,3.27E-20
31309.30,2.85E-20
31309.40,2.86E-20
31309.50,3.06E-20
31309.60,2.84E-20
31309.70,2.55E-20
31309.80,2.46E-20
31309.90,1.98E-20
31310.00,1.32E-20
31310.10,1.50E-20
31310.20,2.29E-20
31310.30,2.71E-20
31310.40,3.20E-20
31310.50,3.68E-20
31310.60,3.52E-20
31310.70,3.59E-20
31310.80,4.28E-20
31310.90,4.25E-20
31311.00,3.58E-20
31311.10,3.07E-20
31311.20,2.75E-20
31311.30,3.71E-20
31311.40,4.76E-20
31311.50,4.84E-20
31311.60,5.02E-20
31311.70,5.72E-20
31311.80,6.54E-20
31311.90,7.06E-20
31312.00,7.58E-20
31312.10,7.71E-20
31312.20,7.53E-20
31312.30,7.75E-20
31312.40,6.55E-20
31312.50,5.51E-20
31312.60,5.46E-20
31312.70,6.20E-20
31312.80,6.59E-20
31312.90,6.94E-20
31313.00,7.70E-20
31313.10,7.40E-20
31313.20,6.32E-20
31313.30,6.00E-20
31313.40,7.11E-20
31313.50,7.66E-20
31313.60,6.94E-20
31313.70,6.72E-20
31313.80,7.46E-20
31313.90,8.16E-20
31314.00,8.25E-20
31314.10,8.36E-20
31314.20,7.84E-20
31314.30,7.63E-20
31314.40,7.90E-20
31314.50,7.98E-20
31314.60,7.81E-20
31314.70,7.13E-20
31314.80,7.35E-20
31314.90,8.05E-20
31315.00,7.65E-20
31315.10,6.68E-20
31315.20,6.99E-20
31315.30,8.13E-20
31315.40,8.89E-20
31315.50,7.74E-20
31315.60,6.40E-20
31315.70,6.02E-20
31315.80,6.06E-20
31315.90,5.56E-20
31316.00,4.57E-20
31316.10,4.04E-20
31316.20,4.12E-20
31316.30,3.94E-20
31316.40,2.93E-20
31316.50,2.91E-20
31316.60,2.78E-20
31316.70,2.20E-20
31316.80,2.51E-20
31316.90,2.78E-20
31317.00,2.58E-20
31317.10,3.11E-20
31317.20,3.03E-20
31317.30,2.55E-20
31317.40,2.27E-20
31317.50,2.23E-20
31317.60,2.18E-20
31317.70,1.78E-20
31317.80,1.69E-20
31317.90,1.50E-20
31318.00,8.33E-21
31318.10,7.10E-21
31318.20,1.05E-20
31318.30,9.06E-21
31318.40,8.55E-21
31318.50,1.14E-20
31318.60,8.67E-21
31318.70,6.12E-21
31318.80,7.27E-21
31318.90,6.96E-21
31319.00,5.98E-21
31319.10,8.48E-21
31319.20,8.26E-21
31319.30,3.86E-21
31319.40,2.52E-21
31319.50,4.15E-21
31319.60,9.08E-21
31319.70,1.19E-20
31319.80,1.23E-20
31319.90,1.28E-20
31320.00,8.77E-21
31320.10,5.87E-21
31320.20,7.04E-21
31320.30,1.36E-20
31320.40,1.70E-20
31320.50,1.03E-20
31320.60,6.30E-21
31320.70,9.47E-21
31320.80,1.17E-20
31320.90,1.18E-20
31321.00,1.61E-20
31321.10,2.08E-20
31321.20,1.74E-20
31321.30,1.39E-20
31321.40,1.40E-20
31321.50,9.42E-21
31321.60,8.53E-21
31321.70,1.69E-20
31321.80,2.36E-20
31321.90,1.67E-20
31322.00,1.22E-20
31322.10,2.22E-20
31322.20,2.87E-20
31322.30,2.52E-20
31322.40,2.71E-20
31322.50,3.26E-20
31322.60,3.62E-20
31322.70,4.09E-20
31322.80,4.35E-20
31322.90,3.39E-20
31323.00,4.03E-20
31323.10,6.39E-20
31323.20,6.73E-20
31323.30,7.70E-20
31323.40,8.80E-20
31323.50,9.32E-20
31323.60,8.70E-20
31323.70,8.26E-20
31323.80,9.16E-20
31323.90,9.11E-20
31324.00,9.32E-20
31324.10,9.62E-20
31324.20,1.03E-19
31324.30,1.15E-19
31324.40,1.19E-19
31324.50,1.03E-19
31324.60,7.23E-20
31324.70,6.04E-20
31324.80,6.86E-20
31324.90,5.21E-20
31325.00,3.73E-20
31325.10,4.42E-20
31325.20,5.68E-20
31325.30,6.15E-20
31325.40,5.71E-20
31325.50,4.44E-20
31325.60,3.22E-20
31325.70,2.86E-20
31325.80,1.83E-20
31325.90,1.34E-20
31326.00,1.20E-20
31326.10,1.08E-20
31326.20,1.24E-20
31326.30,1.09E-20
31326.40,6.04E-21
31326.50,8.39E-21
31326.60,1.89E-20
31326.70,2.31E-20
31326.80,2.18E-20
31326.90,1.74E-20
31327.00,1.58E-20
31327.10,1.04E-20
31327.20,6.45E-21
31327.30,9.99E-21
31327.40,1.47E-20
31327.50,1.16E-20
31327.60,7.14E-21
31327.70,8.37E-21
31327.80,7.18E-21
31327.90,7.04E-21
31328.00,5.67E-21
31328.10,3.80E-21
31328.20,5.07E-21
31328.30,4.58E-21
31328.40,3.82E-21
31328.50,6.50E-21
31328.60,7.00E-21
31328.70,3.49E-21
31328.80,1.79E-21
31328.90,1.77E-21
31329.00,2.09E-21
31329.10,3.01E-21
31329.20,4.35E-21
31329.30,6.72E-21
31329.40,8.78E-21
31329.50,7.60E-21
31329.60,7.50E-21
31329.70,7.57E-21
31329.80,4.53E-21
31329.90,3.75E-21
31330.00,3.98E-21
31330.10,3.75E-21
31330.20,3.78E-21
31330.30,5.20E-21
31330.40,7.72E-21
31330.50,7.45E-21
31330.60,4.74E-21
31330.70,3.23E-21
31330.80,2.38E-21
31330.90,2.37E-21
31331.00,2.30E-21
31331.10,1.68E-21
31331.20,1.60E-21
31331.30,1.71E-21
31331.40,1.66E-21
31331.50,1.85E-21
31331.60,2.78E-21
31331.70,4.61E-21
31331.80,4.87E-21
31331.90,4.12E-21
31332.00,4.83E-21
31332.10,3.70E-21
31332.20,2.15E-21
31332.30,2.03E-21
31332.40,3.94E-21
31332.50,7.89E-21
31332.60,9.42E-21
31332.70,6.89E-21
31332.80,3.74E-21
31332.90,2.26E-21
31333.00,2.61E-21
31333.10,3.58E-21
31333.20,3.61E-21
31333.30,2.55E-21
31333.40,1.41E-21
31333.50,1.66E-21
31333.60,2.34E-21
31333.70,2.18E-21
31333.80,2.58E-21
31333.90,4.19E-21
31334.00,4.29E-21
31334.10,3.02E-21
31334.20,2.18E-21
31334.30,1.83E-21
31334.40,1.85E-21
31334.50,1.71E-21
31334.60,1.64E-21
31334.70,2.83E-21
31334.80,4.20E-21
31334.90,3.82E-21
31335.00,4.01E-21
31335.10,5.46E-21
31335.20,6.34E-21
31335.30,4.28E-21
31335.40,2.88E-21
31335.50,2.95E-21
31335.60,2.45E-21
31335.70,2.16E-21
31335.80,2.64E-21
31335.90,3.17E-21
31336.00,2.47E-21
31336.10,2.08E-21
31336.20,2.49E-21
31336.30,2.09E-21
31336.40,1.34E-21
31336.50,1.36E-21
31336.60,1.52E-21
31336.70,1.59E-21
31336.80,1.67E-21
31336.90,1.64E-21
31337.00,1.59E-21
31337.10,1.73E-21
31337.20,2.08E-21
31337.30,2.53E-21
31337.40,2.82E-21
31337.50,2.72E-21
31337.60,2.18E-21
31337.70,1.56E-21
31337.80,1.91E-21
31337.90,2.27E-21
31338.00,2.17E-21
31338.10,2.30E-21
31338.20,3.54E-21
31338.30,4.55E-21
31338.40,3.05E-21
31338.50,2.27E-21
31338.60,2.35E-21
31338.70,2.64E-21
31338.80,2.63E-21
31338.90,2.43E-21
31339.00,2.34E-21
31339.10,2.17E-21
31339.20,1.97E-21
31339.30,1.87E-21
31339.40,1.92E-21
31339.50,2.87E-21
31339.60,2.80E-21
31339.70,1.77E-21
31339.80,1.73E-21
31339.90,1.67E-21
31340.00,1.66E-21
31340.10,2.13E-21
31340.20,2.09E-21
31340.30,1.88E-21
31340.40,2.17E-21
31340.50,2.07E-21
31340.60,1.58E-21
31340.70,1.45E-21
31340.80,1.45E-21
31340.90,1.68E-21
31341.00,1.64E-21
31341.10,1.79E-21
31341.20,2.46E-21
31341.30,1.92E-21
31341.40,9.18E-22
31341.50,6.93E-22
31341.60,8.39E-22
31341.70,1.15E-21
31341.80,1.18E-21
31341.90,1.24E-21
31342.00,1.99E-21
31342.10,2.80E-21
31342.20,2.61E-21
31342.30,2.47E-21
31342.40,2.19E-21
31342.50,2.16E-21
31342.60,2.74E-21
31342.70,3.34E-21
31342.80,3.08E-21
31342.90,2.52E-21
31343.00,2.63E-21
31343.10,2.63E-21
31343.20,2.18E-21
31343.30,2.55E-21
31343.40,3.29E-21
31343.50,3.21E-21
31343.60,3.29E-21
31343.70,3.61E-21
31343.80,2.73E-21
31343.90,2.84E-21
31344.00,3.23E-21
31344.10,2.74E-21
31344.20,2.33E-21
31344.30,2.28E-21
31344.40,1.92E-21
31344.50,1.92E-21
31344.60,2.42E-21
31344.70,2.27E-21
31344.80,1.97E-21
31344.90,1.86E-21
31345.00,1.83E-21
31345.10,1.89E-21
31345.20,2.30E-21
31345.30,2.46E-21
31345.40,1.93E-21
31345.50,1.58E-21
31345.60,2.25E-21
31345.70,3.44E-21
31345.80,3.44E-21
31345.90,2.05E-21
31346.00,1.96E-21
31346.10,3.42E-21
31346.20,4.10E-21
31346.30,2.78E-21
31346.40,1.56E-21
31346.50,1.80E-21
31346.60,2.15E-21
31346.70,1.75E-21
31346.80,2.01E-21
31346.90,2.28E-21
31347.00,2.53E-21
31347.10,3.23E-21
31347.20,3.45E-21
31347.30,2.82E-21
31347.40,2.35E-21
31347.50,2.25E-21
31347.60,1.75E-21
31347.70,1.77E-21
31347.80,2.27E-21
31347.90,2.94E-21
31348.00,3.07E-21
31348.10,2.50E-21
31348.20,2.30E-21
31348.30,2.33E-21
31348.40,2.28E-21
31348.50,3.15E-21
31348.60,3.79E-21
31348.70,3.21E-21
31348.80,2.24E-21
31348.90,1.46E-21
31349.00,1.39E-21
31349.10,1.43E-21
31349.20,1.78E-21
31349.30,2.85E-21
31349.40,3.57E-21
31349.50,2.38E-21
31349.60,1.49E-21
31349.70,1.57E-21
31349.80,2.40E-21
31349.90,3.07E-21
31350.00,2.76E-21
31350.10,2.44E-21
31350.20,3.00E-21
31350.30,3.98E-21
31350.40,4.37E-21
31350.50,3.68E-21
31350.60,2.42E-21
31350.70,2.46E-21
31350.80,3.05E-21
31350.90,2.82E-21
31351.00,1.69E-21
31351.10,1.02E-21
31351.20,9.58E-22
31351.30,1.38E-21
31351.40,2.16E-21
31351.50,2.31E-21
31351.60,1.81E-21
31351.70,1.63E-21
31351.80,1.58E-21
31351.90,1.40E-21
31352.00,1.80E-21
31352.10,2.61E-21
31352.20,2.92E-21
31352.30,2.66E-21
31352.40,2.18E-21
31352.50,1.90E-21
31352.60,2.69E-21
31352.70,2.75E-21
31352.80,1.74E-21
31352.90,1.60E-21
31353.00,2.55E-21
31353.10,2.71E-21
31353.20,1.60E-21
31353.30,1.01E-21
31353.40,1.55E-21
31353.50,2.12E-21
31353.60,1.81E-21
31353.70,1.30E-21
31353.80,1.68E-21
31353.90,2.56E-21
31354.00,3.25E-21
31354.10,3.37E-21
31354.20,2.83E-21
31354.30,1.93E-21
31354.40,1.10E-21
31354.50,9.42E-22
31354.60,1.44E-21
31354.70,2.62E-21
31354.80,3.81E-21
31354.90,3.55E-21
31355.00,2.15E-21
31355.10,1.92E-21
31355.20,2.86E-21
31355.30,2.50E-21
31355.40,1.37E-21
31355.50,1.54E-21
31355.60,2.32E-21
31355.70,2.81E-21
31355.80,3.17E-21
31355.90,3.29E-21
31356.00,2.17E-21
31356.10,1.22E-21
31356.20,9.38E-22
31356.30,1.49E-21
31356.40,3.31E-21
31356.50,4.35E-21
31356.60,3.29E-21
31356.70,2.20E-21
31356.80,1.51E-21
31356.90,1.13E-21
31357.00,1.26E-21
31357.10,1.48E-21
31357.20,1.42E-21
31357.30,1.95E-21
31357.40,2.50E-21
31357.50,2.13E-21
31357.60,1.24E-21
31357.70,9.54E-22
31357.80,9.47E-22
31357.90,8.36E-22
31358.00,9.56E-22
31358.10,1.29E-21
31358.20,1.65E-21
31358.30,2.28E-21
31358.40,2.87E-21
31358.50,2.31E-21
31358.60,1.47E-21
31358.70,1.15E-21
31358.80,1.31E-21
31358.90,1.43E-21
31359.00,1.40E-21
31359.10,1.68E-21
31359.20,2.00E-21
31359.30,1.69E-21
31359.40,1.68E-21
31359.50,2.34E-21
31359.60,2.21E-21
31359.70,1.64E-21
31359.80,1.68E-21
31359.90,1.67E-21
31360.00,1.47E-21
31360.10,1.72E-21
31360.20,2.10E-21
31360.30,2.13E-21
31360.40,1.98E-21
31360.50,2.10E-21
31360.60,2.04E-21
31360.70,1.93E-21
31360.80,2.58E-21
31360.90,3.41E-21
31361.00,2.66E-21
31361.10,2.04E-21
31361.20,2.35E-21
31361.30,1.97E-21
31361.40,1.24E-21
31361.50,8.18E-22
31361.60,8.27E-22
31361.70,1.17E-21
31361.80,1.36E-21
31361.90,1.78E-21
31362.00,2.59E-21
31362.10,2.19E-21
31362.20,1.83E-21
31362.30,2.35E-21
31362.40,1.76E-21
31362.50,8.49E-22
31362.60,1.08E-21
31362.70,1.93E-21
31362.80,2.37E-21
31362.90,2.19E-21
31363.00,1.99E-21
31363.10,1.60E-21
31363.20,1.35E-21
31363.30,1.25E-21
31363.40,1.28E-21
31363.50,1.80E-21
31363.60,1.70E-21
31363.70,1.04E-21
31363.80,9.19E-22
31363.90,1.33E-21
31364.00,2.40E-21
31364.10,3.97E-21
31364.20,3.93E-21
31364.30,2.59E-21
31364.40,2.31E-21
31364.50,2.79E-21
31364.60,3.05E-21
31364.70,4.54E-21
31364.80,4.74E-21
31364.90,2.98E-21
31365.00,1.95E-21
31365.10,1.26E-21
31365.20,8.96E-22
31365.30,7.27E-22
31365.40,8.08E-22
31365.50,1.31E-21
31365.60,1.51E-21
31365.70,1.25E-21
31365.80,9.29E-22
31365.90,8.41E-22
31366.00,1.16E-21
31366.10,2.05E-21
31366.20,2.53E-21
31366.30,1.86E-21
31366.40,1.26E-21
31366.50,1.26E-21
31366.60,2.30E-21
31366.70,2.74E-21
31366.80,1.61E-21
31366.90,1.01E-21
31367.00,7.19E-22
31367.10,7.59E-22
31367.20,9.30E-22
31367.30,9.16E-22
31367.40,9.56E-22
31367.50,1.91E-21
31367.60,5.89E-21
31367.70,1.01E-20
31367.80,7.13E-21
31367.90,2.63E-21
31368.00,1.65E-21
31368.10,2.42E-21
31368.20,3.35E-21
31368.30,2.36E-21
31368.40,2.18E-21
31368.50,3.15E-21
31368.60,3.64E-21
31368.70,3.17E-21
31368.80,2.92E-21
31368.90,2.67E-21
31369.00,2.07E-21
31369.10,2.76E-21
31369.20,4.93E-21
31369.30,5.58E-21
31369.40,3.26E-21
31369.50,3.30E-21
31369.60,4.43E-21
31369.70,2.86E-21
31369.80,3.66E-21
31369.90,6.65E-21
31370.00,5.08E-21
31370.10,2.80E-21
31370.20,4.57E-21
31370.30,9.33E-21
31370.40,1.18E-20
31370.50,1.07E-20
31370.60,6.67E-21
31370.70,3.84E-21
31370.80,2.40E-21
31370.90,1.84E-21
31371.00,1.77E-21
31371.10,1.56E-21
31371.20,1.42E-21
31371.30,1.58E-21
31371.40,1.70E-21
31371.50,2.16E-21
31371.60,3.37E-21
31371.70,4.36E-21
31371.80,6.68E-21
31371.90,1.10E-20
31372.00,1.91E-20
31372.10,2.51E-20
31372.20,2.08E-20
31372.30,1.47E-20
31372.40,6.12E-21
31372.50,3.50E-21
31372.60,9.56E-21
31372.70,1.59E-20
31372.80,1.16E-20
31372.90,3.71E-21
31373.00,1.40E-21
31373.10,2.01E-21
31373.20,4.98E-21
31373.30,1.20E-20
31373.40,2.03E-20
31373.50,3.12E-20
31373.60,3.51E-20
31373.70,3.23E-20
31373.80,3.38E-20
31373.90,3.19E-20
31374.00,3.05E-20
31374.10,2.40E-20
31374.20,1.49E-20
31374.30,2.01E-20
31374.40,4.26E-20
31374.50,5.61E-20
31374.60,6.04E-20
31374.70,6.29E-20
31374.80,6.42E-20
31374.90,6.88E-20
31375.00,7.56E-20
31375.10,7.56E-20
31375.20,7.28E-20
31375.30,1.02E-19
31375.40,1.36E-19
31375.50,1.36E-19
31375.60,1.30E-19
31375.70,1.37E-19
31375.80,1.34E-19
31375.90,1.18E-19
31376.00,8.56E-20
31376.10,6.33E-20
31376.20,5.69E-20
31376.30,5.98E-20
31376.40,5.46E-20
31376.50,4.39E-20
31376.60,4.50E-20
31376.70,4.89E-20
31376.80,2.94E-20
31376.90,1.45E-20
31377.00,2.14E-20
31377.10,1.93E-20
31377.20,1.55E-20
31377.30,2.65E-20
31377.40,2.73E-20
31377.50,2.64E-20
31377.60,3.24E-20
31377.70,3.32E-20
31377.80,2.68E-20
31377.90,2.84E-20
31378.00,2.78E-20
31378.10,2.16E-20
31378.20,1.51E-20
31378.30,9.25E-21
31378.40,8.94E-21
31378.50,1.65E-20
31378.60,1.76E-20
31378.70,1.22E-20
31378.80,6.26E-21
31378.90,5.78E-21
31379.00,1.15E-20
31379.10,1.44E-20
31379.20,1.10E-20
31379.30,5.59E-21
31379.40,2.64E-21
31379.50,1.60E-21
31379.60,1.79E-21
31379.70,7.36E-21
31379.80,1.56E-20
31379.90,1.20E-20
31380.00,4.34E-21
31380.10,2.48E-21
31380.20,4.58E-21
31380.30,7.82E-21
31380.40,5.63E-21
31380.50,2.08E-21
31380.60,1.86E-21
31380.70,3.71E-21
31380.80,4.01E-21
31380.90,2.53E-21
31381.00,1.67E-21
31381.10,1.13E-21
31381.20,1.08E-21
31381.30,2.66E-21
31381.40,5.18E-21
31381.50,4.39E-21
31381.60,3.70E-21
31381.70,6.67E-21
31381.80,6.55E-21
31381.90,3.97E-21
31382.00,2.84E-21
31382.10,3.00E-21
31382.20,5.23E-21
31382.30,6.98E-21
31382.40,4.84E-21
31382.50,3.56E-21
31382.60,2.73E-21
31382.70,2.47E-21
31382.80,4.98E-21
31382.90,5.74E-21
31383.00,3.02E-21
31383.10,2.81E-21
31383.20,4.53E-21
31383.30,4.11E-21
31383.40,2.32E-21
31383.50,2.36E-21
31383.60,3.49E-21
31383.70,4.18E-21
31383.80,5.62E-21
31383.90,5.11E-21
31384.00,2.74E-21
31384.10,2.15E-21
31384.20,2.12E-21
31384.30,1.78E-21
31384.40,1.81E-21
31384.50,3.45E-21
31384.60,6.72E-21
31384.70,8.23E-21
31384.80,6.17E-21
31384.90,3.76E-21
31385.00,2.38E-21
31385.10,3.31E-21
31385.20,4.84E-21
31385.30,3.24E-21
31385.40,1.28E-21
31385.50,1.84E-21
31385.60,3.24E-21
31385.70,2.42E-21
31385.80,1.47E-21
31385.90,1.97E-21
31386.00,3.04E-21
31386.10,6.01E-21
31386.20,9.15E-21
31386.30,6.61E-21
31386.40,5.40E-21
31386.50,1.04E-20
31386.60,1.34E-20
31386.70,1.05E-20
31386.80,6.78E-21
31386.90,5.43E-21
31387.00,4.25E-21
31387.10,4.56E-21
31387.20,4.89E-21
31387.30,3.31E-21
31387.40,3.82E-21
31387.50,8.23E-21
31387.60,1.24E-20
31387.70,1.07E-20
31387.80,5.54E-21
31387.90,5.27E-21
31388.00,8.57E-21
31388.10,9.87E-21
31388.20,7.30E-21
31388.30,5.21E-21
31388.40,3.36E-21
31388.50,3.09E-21
31388.60,4.67E-21
31388.70,9.98E-21
31388.80,1.43E-20
31388.90,1.05E-20
31389.00,8.19E-21
31389.10,7.99E-21
31389.20,6.23E-21
31389.30,2.82E-21
31389.40,1.26E-21
31389.50,1.03E-21
31389.60,1.21E-21
31389.70,1.94E-21
31389.80,2.57E-21
31389.90,2.16E-21
31390.00,3.26E-21
31390.10,1.01E-20
31390.20,1.62E-20
31390.30,1.11E-20
31390.40,4.05E-21
31390.50,2.40E-21
31390.60,4.40E-21
31390.70,9.42E-21
31390.80,1.63E-20
31390.90,1.54E-20
31391.00,9.28E-21
31391.10,4.35E-21
31391.20,4.54E-21
31391.30,8.02E-21
31391.40,1.42E-20
31391.50,1.89E-20
31391.60,1.86E-20
31391.70,2.09E-20
31391.80,2.16E-20
31391.90,2.12E-20
31392.00,1.75E-20
31392.10,1.56E-20
31392.20,2.27E-20
31392.30,3.60E-20
31392.40,4.83E-20
31392.50,3.83E-20
31392.60,2.32E-20
31392.70,2.80E-20
31392.80,4.54E-20
31392.90,6.13E-20
31393.00,7.20E-20
31393.10,6.15E-20
31393.20,4.39E-20
31393.30,4.85E-20
31393.40,6.64E-20
31393.50,7.46E-20
31393.60,6.57E-20
31393.70,4.63E-20
31393.80,4.35E-20
31393.90,5.44E-20
31394.00,6.95E-20
31394.10,7.52E-20
31394.20,7.62E-20
31394.30,6.80E-20
31394.40,5.49E-20
31394.50,5.97E-20
31394.60,5.78E-20
31394.70,5.37E-20
31394.80,5.80E-20
31394.90,6.80E-20
31395.00,6.05E-20
31395.10,5.14E-20
31395.20,8.10E-20
31395.30,1.19E-19
31395.40,1.29E-19
31395.50,1.66E-19
31395.60,1.84E-19
31395.70,1.79E-19
31395.80,1.68E-19
31395.90,1.66E-19
31396.00,1.61E-19
31396.10,1.56E-19
31396.20,1.69E-19
31396.30,1.70E-19
31396.40,1.59E-19
31396.50,1.54E-19
31396.60,1.43E-19
31396.70,1.28E-19
31396.80,1.28E-19
31396.90,1.15E-19
31397.00,9.52E-20
31397.10,9.08E-20
31397.20,9.02E-20
31397.30,7.08E-20
31397.40,3.80E-20
31397.50,2.90E-20
31397.60,3.28E-20
31397.70,3.63E-20
31397.80,3.87E-20
31397.90,4.65E-20
31398.00,5.66E-20
31398.10,4.88E-20
31398.20,2.20E-20
31398.30,1.41E-20
31398.40,2.85E-20
31398.50,2.90E-20
31398.60,1.21E-20
31398.70,5.20E-21
31398.80,1.45E-20
31398.90,3.30E-20
31399.00,3.33E-20
31399.10,2.68E-20
31399.20,2.99E-20
31399.30,3.13E-20
31399.40,2.44E-20
31399.50,1.76E-20
31399.60,1.84E-20
31399.70,1.43E-20
31399.80,5.20E-21
31399.90,3.25E-21
31400.00,1.09E-20
31400.10,2.18E-20
31400.20,2.02E-20
31400.30,9.53E-21
31400.40,4.30E-21
31400.50,3.43E-21
31400.60,3.42E-21
31400.70,4.38E-21
31400.80,4.05E-21
31400.90,2.35E-21
31401.00,1.96E-21
31401.10,2.07E-21
31401.20,1.87E-21
31401.30,3.05E-21
31401.40,7.32E-21
31401.50,1.20E-20
31401.60,1.36E-20
31401.70,1.01E-20
31401.80,3.76E-21
31401.90,2.00E-21
31402.00,2.86E-21
31402.10,2.97E-21
31402.20,3.42E-21
31402.30,6.92E-21
31402.40,9.12E-21
31402.50,1.20E-20
31402.60,1.40E-20
31402.70,9.67E-21
31402.80,9.54E-21
31402.90,1.21E-20
31403.00,7.89E-21
31403.10,4.14E-21
31403.20,2.93E-21
31403.30,2.72E-21
31403.40,3.37E-21
31403.50,4.39E-21
31403.60,4.59E-21
31403.70,4.34E-21
31403.80,3.79E-21
31403.90,4.42E-21
31404.00,7.48E-21
31404.10,7.67E-21
31404.20,4.35E-21
31404.30,3.24E-21
31404.40,5.94E-21
31404.50,9.04E-21
31404.60,8.59E-21
31404.70,8.43E-21
31404.80,8.59E-21
31404.90,9.98E-21
31405.00,1.21E-20
31405.10,9.05E-21
31405.20,4.23E-21
31405.30,2.77E-21
31405.40,2.22E-21
31405.50,1.58E-21
31405.60,1.73E-21
31405.70,2.67E-21
31405.80,2.39E-21
31405.90,1.86E-21
31406.00,4.63E-21
31406.10,7.95E-21
31406.20,5.61E-21
31406.30,2.53E-21
31406.40,2.18E-21
31406.50,2.99E-21
31406.60,3.30E-21
31406.70,2.83E-21
31406.80,2.38E-21
31406.90,2.89E-21
31407.00,3.65E-21
31407.10,3.58E-21
31407.20,3.73E-21
31407.30,3.12E-21
31407.40,2.16E-21
31407.50,1.29E-21
31407.60,9.40E-22
31407.70,1.52E-21
31407.80,1.89E-21
31407.90,2.15E-21
31408.00,4.29E-21
31408.10,6.92E-21
31408.20,5.82E-21
31408.30,3.28E-21
31408.40,1.96E-21
31408.50,1.42E-21
31408.60,2.11E-21
31408.70,2.51E-21
31408.80,2.82E-21
31408.90,5.62E-21
31409.00,6.46E-21
31409.10,5.51E-21
31409.20,4.45E-21
31409.30,2.43E-21
31409.40,1.90E-21
31409.50,3.99E-21
31409.60,6.68E-21
31409.70,5.41E-21
31409.80,3.16E-21
31409.90,2.44E-21
31410.00,1.64E-21
31410.10,1.28E-21
31410.20,2.34E-21
31410.30,3.36E-21
31410.40,3.02E-21
31410.50,3.65E-21
31410.60,3.83E-21
31410.70,2.53E-21
31410.80,2.10E-21
31410.90,3.88E-21
31411.00,5.33E-21
31411.10,4.47E-21
31411.20,4.15E-21
31411.30,5.23E-21
31411.40,4.58E-21
31411.50,3.73E-21
31411.60,3.69E-21
31411.70,3.57E-21
31411.80,2.61E-21
31411.90,1.60E-21
31412.00,1.28E-21
31412.10,2.15E-21
31412.20,2.68E-21
31412.30,2.46E-21
31412.40,2.40E-21
31412.50,2.86E-21
31412.60,5.94E-21
31412.70,1.12E-20
31412.80,1.02E-20
31412.90,5.26E-21
