2.5 36994.909214
2.52 36645.776139
2.54 36391.666031
2.56 36123.029912
2.58 35858.860466
2.6 35584.760609
2.62 35358.371949
2.64 35124.45193
2.66 34899.736321
2.68 34684.149295
2.7 34477.358513
2.72 34287.69271
2.74 34117.220703
2.76 33984.288277
2.78 33855.874391
2.8 33731.935385
2.82 33612.317912
2.84 33496.854097
2.86 33385.378219
2.88 33277.696177
2.9 33173.531933
2.92 33067.906185
2.94 32898.393227
2.96 32729.877564
2.98 32663.690713
3 32663.557018
3.02 32619.77223
3.04 32483.608972
3.06 32349.039816
3.08 32220.535446
3.1 32097.892059
3.12 31980.741691
3.14 31869.070306
3.16 31762.521823
3.18 31660.864121
3.2 31563.875466
3.22 31471.344683
3.24 31383.071426
3.26 31298.83635
3.28 31218.512352
3.3 31141.926178
3.32 31068.955445
3.34 30999.562581
3.36 30934.064555
3.38 30889.603815
3.4 30882.119468
3.42 30882.119316
3.44 30882.119255
3.46 30882.119267
3.48 30882.119339
3.5 30882.11946
3.52 30882.119391
3.54 30882.119379
3.56 30882.119277
3.58 30829.924697
3.6 30776.187559
3.62 30724.57498
3.64 30675.009189
3.66 30627.411705
3.68 30581.723339
3.7 30537.902299
3.72 30495.933259
3.74 30455.855828
3.76 30417.833915
3.78 30382.350397
3.8 30350.719506
3.82 30325.216414
3.84 30305.21847
3.86 30287.544136
3.88 30270.879089
3.9 30254.867412
3.92 30239.385047
3.94 30224.37642
3.96 30209.800012
3.98 30195.633861
4 30181.857717
4.02 30168.454131
4.04 30155.407439
4.06 30142.703254
4.08 30130.330909
4.1 30118.272444
4.12 30106.519327
4.14 30095.061173
4.16 30083.888751
4.18 30072.993897
4.2 30062.260741
4.22 30043.028774
4.24 30030.159694
4.26 30012.025609
4.28 29994.314435
4.3 29977.094342
4.32 29960.351389
4.34 29944.073269
4.36 29928.239411
4.38 29912.83868
4.4 29897.857796
4.42 29883.285673
4.44 29869.12753
4.46 29857.941291
4.48 29850.018198
4.5 29837.173837
4.52 29824.398211
4.54 29811.945935
4.56 29799.814825
4.58 29787.996578
4.6 29776.48212
4.62 29765.264869
4.64 29754.330942
4.66 29743.67465
4.68 29733.288256
4.7 29723.165386
4.72 29713.304968
4.74 29703.783184
4.76 29698.962405
4.78 29696.405075
4.8 29693.940119
4.82 29691.538634
4.84 29689.193517
4.86 29686.900618
4.88 29684.657987
4.9 29682.45971
4.92 29680.304509
4.94 29678.1896
4.96 29676.112188
4.98 29674.069295
5 29672.057261
5.02 29670.070978
5.04 29668.09062
5.06 29665.991635
5.08 29661.840281
5.1 29657.869153
5.12 29655.623329
5.14 29653.746763
5.16 29651.960644
5.18 29650.195585
5.2 29648.424854
5.22 29646.634051
5.24 29644.815123
5.26 29642.964301
5.28 29641.081061
5.3 29639.166552
5.32 29637.225683
5.34 29635.262487
5.36 29633.282111
5.38 29631.28996
5.4 29629.29149
5.42 29627.290768
5.44 29625.295539
5.46 29623.309594
5.48 29621.337583
5.5 29619.383859
5.52 29617.452473
5.54 29615.547184
5.56 29611.458327
5.58 29605.66811
5.6 29599.98715
5.62 29594.412897
5.64 29588.942872
5.66 29583.574697
5.68 29578.306218
5.7 29573.141745
5.72 29571.761412
5.74 29567.206748
5.76 29562.3459
5.78 29561.968218
5.8 29558.992765
5.82 29554.32028
5.84 29552.641085
5.86 29552.323199
5.88 29552.014708
5.9 29551.714758
5.92 29551.422995
5.94 29551.139137
5.96 29550.864784
5.98 29550.595857
6 29550.334103
6.02 29550.079294
6.04 29549.831214
6.06 29549.589649
6.08 29549.354393
6.1 29549.127033
6.12 29548.903689
6.14 29548.686064
6.16 29548.473961
6.18 29548.267171
6.2 29548.065
6.22 29544.543336
6.24 29540.888779
6.26 29537.299807
6.28 29533.770656
6.3 29530.300679
6.32 29526.888931
6.34 29523.534364
6.36 29520.235893
6.38 29516.987734
6.4 29513.798956
6.42 29510.663116
6.44 29507.579183
6.46 29504.546178
6.48 29501.563205
