5.36 38850.727762
5.38 38841.317637
5.4 38838.828138
5.42 38836.809148
5.44 38824.885602
5.46 38799.800424
5.48 38752.190269
5.5 38723.091734
5.52 38621.786176
5.54 38516.461836
5.56 38412.283286
5.58 38314.603131
5.6 38215.153026
5.62 38114.81649
5.64 38015.60904
5.66 37917.649203
5.68 37821.018185
5.7 37726.338874
5.72 37703.536155
5.74 37702.887104
5.76 37702.757732
5.78 37702.569753
5.8 37701.284759
5.82 37618.444054
5.84 37525.516015
5.86 37433.702483
5.88 37342.986282
5.9 37253.350489
5.92 37164.778531
5.94 37077.265166
5.96 36990.77242
5.98 36905.297515
6 36820.837876
6.02 36757.916596
6.04 36675.730709
6.06 36594.106
6.08 36513.388914
6.1 36433.594822
6.12 36354.714926
6.14 36276.737555
6.16 36199.650759
6.18 36123.452934
6.2 36048.112283
6.22 35973.629662
6.24 35899.99779
6.26 35827.217681
6.28 35755.316329
6.3 35684.508176
6.32 35626.327258
6.34 35619.463106
6.36 35606.971486
6.38 35565.942555
6.4 35503.784817
6.42 35439.728676
6.44 35376.245007
6.46 35313.466515
6.48 35251.405284
