4.36 38839.448408
4.38 38834.479668
4.4 38833.917175
4.42 38833.358314
4.44 38821.518306
4.46 38786.774769
4.48 38773.90341
4.5 38773.594537
4.52 38754.01807
4.54 38753.815291
4.56 38753.605738
4.58 38750.694143
4.6 38738.546349
4.62 38720.159788
4.64 38720.112321
4.66 38718.537942
4.68 38718.469714
4.7 38718.40201
4.72 38708.812246
4.74 38700.001831
4.76 38660.829776
4.78 38618.577943
4.8 38575.799981
4.82 38533.307849
4.84 38491.022574
4.86 38448.978012
4.88 38407.250928
4.9 38366.469209
4.92 38349.1232
4.94 38340.787291
4.96 38298.737066
4.98 38256.790953
5 38215.061764
5.02 38173.537454
5.04 38132.225414
5.06 38091.123946
5.08 38050.233183
5.1 38009.551143
5.12 37969.083997
5.14 37928.815325
5.16 37888.751447
5.18 37848.890895
5.2 37809.233194
5.22 37769.785251
5.24 37730.537358
5.26 37702.397512
5.28 37693.558502
5.3 37651.974315
5.32 37610.538063
5.34 37569.312482
5.36 37528.284278
5.38 37487.459911
5.4 37446.838245
5.42 37406.418047
5.44 37366.198053
5.46 37326.184133
5.48 37286.360618
5.5 37246.733516
5.52 37207.301584
5.54 37168.063614
5.56 37129.026065
5.58 37092.427092
5.6 37056.550052
5.62 37020.851983
5.64 36985.145847
5.66 36947.097838
5.68 36909.251965
5.7 36872.998839
5.72 36842.707346
5.74 36809.701267
5.76 36775.412958
5.78 36741.155204
5.8 36707.018575
5.82 36673.032177
5.84 36639.202688
5.86 36605.532464
5.88 36572.022216
5.9 36538.679364
5.92 36505.489646
5.94 36472.460783
5.96 36439.59512
5.98 36406.903679
6 36374.483156
6.02 36342.877053
6.04 36311.730405
6.06 36280.765791
6.08 36249.956986
6.1 36219.298775
6.12 36188.796278
6.14 36158.434599
6.16 36128.220276
6.18 36098.152983
6.2 36068.232557
6.22 36038.459027
6.24 36008.839335
6.26 35979.360602
6.28 35950.030794
6.3 35920.85183
6.32 35891.82686
